osmid,name,activity_type,x,y,wgs84_coords,h3_index,latitude,longitude
383,Unnamed_home_383,home,100.50075783314328,13.75304111325695,"(100.50075783314328, 13.75304111325695)",8864a4b139fffff,13.75304111325695,100.50075783314328
384,Unnamed_home_384,home,100.50084257293014,13.75303653647758,"(100.50084257293014, 13.75303653647758)",8864a4b139fffff,13.75303653647758,100.50084257293014
385,อุดมภัณฑ์,shopping,100.50091106505502,13.752822134271131,"(100.50091106505502, 13.752822134271131)",8864a4b139fffff,13.752822134271131,100.50091106505502
386,ลิ้มฮ้อหลี,dining,100.50091977898472,13.752876802497228,"(100.50091977898472, 13.752876802497228)",8864a4b139fffff,13.752876802497228,100.50091977898472
387,ศรีอุดม,shopping,100.50092650687516,13.75291996529398,"(100.50092650687516, 13.75291996529398)",8864a4b139fffff,13.75291996529398,100.50092650687516
388,โคโรน่า,shopping,100.50092801478488,13.752961111435951,"(100.50092801478488, 13.752961111435951)",8864a4b139fffff,13.752961111435951,100.50092801478488
389,เคียงโอสถ,work,100.50089553376432,13.752752654623844,"(100.50089553376432, 13.752752654623844)",8864a4b139fffff,13.752752654623844,100.50089553376432
390,ธนาสังฆภัณฑ์,shopping,100.5000038543605,13.75255656812102,"(100.5000038543605, 13.75255656812102)",8864a4b139fffff,13.75255656812102,100.5000038543605
391,Unnamed_home_391,home,100.50035105,13.7525681,"(100.50035105, 13.7525681)",8864a4b139fffff,13.7525681,100.50035105
392,เล็ก ลูกชิ้นหมู,dining,100.50031234999996,13.752567550000002,"(100.50031234999996, 13.752567550000002)",8864a4b139fffff,13.752567550000002,100.50031234999996
393,Unnamed_shopping_393,shopping,100.50027362541128,13.7525669743924,"(100.50027362541128, 13.7525669743924)",8864a4b139fffff,13.7525669743924,100.50027362541128
394,Unnamed_home_394,home,100.5002348972991,13.75256647459555,"(100.5002348972991, 13.75256647459555)",8864a4b139fffff,13.75256647459555,100.5002348972991
395,Unnamed_home_395,home,100.50019620000002,13.75256595,"(100.50019620000002, 13.75256595)",8864a4b139fffff,13.75256595,100.50019620000002
396,Unnamed_home_396,home,100.50015747728936,13.752565451032494,"(100.50015747728936, 13.752565451032494)",8864a4b139fffff,13.752565451032494,100.50015747728936
397,Unnamed_home_397,home,100.50011874729977,13.752564874574023,"(100.50011874729977, 13.752564874574023)",8864a4b139fffff,13.752564874574023,100.50011874729977
398,Unnamed_home_398,home,100.50008002541124,13.752564324370894,"(100.50008002541124, 13.752564324370894)",8864a4b139fffff,13.752564324370894,100.50008002541124
399,Unnamed_home_399,home,100.5000413,13.7525638,"(100.5000413, 13.7525638)",8864a4b139fffff,13.7525638,100.5000413
400,Unnamed_home_400,home,100.49999220815064,13.752437110701887,"(100.49999220815064, 13.752437110701887)",8864a4b139fffff,13.752437110701887,100.49999220815064
401,Unnamed_home_401,home,100.50013251487572,13.75242931879542,"(100.50013251487572, 13.75242931879542)",8864a4b139fffff,13.75242931879542,100.50013251487572
402,Unnamed_home_402,home,100.50030402124848,13.752427243270686,"(100.50030402124848, 13.752427243270686)",8864a4b139fffff,13.752427243270686,100.50030402124848
403,Unnamed_home_403,home,100.50025838762048,13.752195770911472,"(100.50025838762048, 13.752195770911472)",8864a4b139fffff,13.752195770911472,100.50025838762048
404,Unnamed_home_404,home,100.50026677373216,13.75198975264956,"(100.50026677373216, 13.75198975264956)",8864a4b139fffff,13.75198975264956,100.50026677373216
405,Unnamed_home_405,home,100.50004336440018,13.752360524604445,"(100.50004336440018, 13.752360524604445)",8864a4b139fffff,13.752360524604445,100.50004336440018
406,Unnamed_home_406,home,100.50005007784632,13.75232304387079,"(100.50005007784632, 13.75232304387079)",8864a4b139fffff,13.75232304387079,100.50005007784632
407,Unnamed_home_407,home,100.50004737376226,13.75229071512146,"(100.50004737376226, 13.75229071512146)",8864a4b139fffff,13.75229071512146,100.50004737376226
408,Unnamed_home_408,home,100.50004681140668,13.752255668091488,"(100.50004681140668, 13.752255668091488)",8864a4b139fffff,13.752255668091488,100.50004681140668
409,เจริญชัยการช่าง,shopping,100.50004644036268,13.752188889292324,"(100.50004644036268, 13.752188889292324)",8864a4b139fffff,13.752188889292324,100.50004644036268
410,Unnamed_home_410,home,100.50004529106222,13.752122803118196,"(100.50004529106222, 13.752122803118196)",8864a4b139fffff,13.752122803118196,100.50004529106222
411,Unnamed_home_411,home,100.50004410414498,13.75208974977801,"(100.50004410414498, 13.75208974977801)",8864a4b139fffff,13.75208974977801,100.50004410414498
412,Unnamed_home_412,home,100.50004205383917,13.752057501308949,"(100.50004205383917, 13.752057501308949)",8864a4b139fffff,13.752057501308949,100.50004205383917
413,Unnamed_home_413,home,100.50004338624213,13.752006894632832,"(100.50004338624213, 13.752006894632832)",8864a4b139fffff,13.752006894632832,100.50004338624213
414,Unnamed_work_414,work,100.49940123430709,13.752036457463484,"(100.49940123430709, 13.752036457463484)",8864a4b139fffff,13.752036457463484,100.49940123430709
415,Unnamed_home_415,home,100.49938982796412,13.752250481547108,"(100.49938982796412, 13.752250481547108)",8864a4b13bfffff,13.752250481547108,100.49938982796412
416,Unnamed_home_416,home,100.49938388159283,13.75221154872043,"(100.49938388159283, 13.75221154872043)",8864a4b13bfffff,13.75221154872043,100.49938388159283
417,Unnamed_home_417,home,100.49938474913708,13.75217129521913,"(100.49938474913708, 13.75217129521913)",8864a4b13bfffff,13.75217129521913,100.49938474913708
418,Unnamed_home_418,home,100.49938576133304,13.75212979801382,"(100.49938576133304, 13.75212979801382)",8864a4b13bfffff,13.75212979801382,100.49938576133304
419,Unnamed_home_419,home,100.49934711199228,13.75237750889621,"(100.49934711199228, 13.75237750889621)",8864a4b13bfffff,13.75237750889621,100.49934711199228
420,บ้านนาวา,work,100.49939839059492,13.75237377566042,"(100.49939839059492, 13.75237377566042)",8864a4b13bfffff,13.75237377566042,100.49939839059492
421,Unnamed_home_421,home,100.49943666389515,13.75237442749872,"(100.49943666389515, 13.75237442749872)",8864a4b139fffff,13.75237442749872,100.49943666389515
422,Unnamed_home_422,home,100.49947374309662,13.752374989995456,"(100.49947374309662, 13.752374989995456)",8864a4b139fffff,13.752374989995456,100.49947374309662
423,Unnamed_home_423,home,100.4997779939076,13.752380839420184,"(100.4997779939076, 13.752380839420184)",8864a4b139fffff,13.752380839420184,100.4997779939076
424,Unnamed_home_424,home,100.49974419811213,13.752380191667344,"(100.49974419811213, 13.752380191667344)",8864a4b139fffff,13.752380191667344,100.49974419811213
425,Unnamed_home_425,home,100.49971039373584,13.7523795395646,"(100.49971039373584, 13.7523795395646)",8864a4b139fffff,13.7523795395646,100.49971039373584
426,Unnamed_home_426,home,100.49967659801354,13.752378891517296,"(100.49967659801354, 13.752378891517296)",8864a4b139fffff,13.752378891517296,100.49967659801354
427,Unnamed_home_427,home,100.49964279356104,13.752378239708952,"(100.49964279356104, 13.752378239708952)",8864a4b139fffff,13.752378239708952,100.49964279356104
428,Owen Tailor,shopping,100.49960894345976,13.752377589707008,"(100.49960894345976, 13.752377589707008)",8864a4b139fffff,13.752377589707008,100.49960894345976
429,Unnamed_home_429,home,100.49957514784155,13.752376941217683,"(100.49957514784155, 13.752376941217683)",8864a4b139fffff,13.752376941217683,100.49957514784155
430,Unnamed_home_430,home,100.49954134327986,13.752376289851265,"(100.49954134327986, 13.752376289851265)",8864a4b139fffff,13.752376289851265,100.49954134327986
431,Unnamed_home_431,home,100.49950754773224,13.752375641067433,"(100.49950754773224, 13.752375641067433)",8864a4b139fffff,13.752375641067433,100.49950754773224
432,Unnamed_home_432,home,100.49981059117508,13.752381764224127,"(100.49981059117508, 13.752381764224127)",8864a4b139fffff,13.752381764224127,100.49981059117508
433,Unnamed_home_433,home,100.4998450471764,13.75239006189203,"(100.4998450471764, 13.75239006189203)",8864a4b139fffff,13.75239006189203,100.4998450471764
434,เจริญชัยการช่าง,shopping,100.49981518209084,13.752156051692356,"(100.49981518209084, 13.752156051692356)",8864a4b139fffff,13.752156051692356,100.49981518209084
435,Unnamed_home_435,home,100.49982296782494,13.752008574567077,"(100.49982296782494, 13.752008574567077)",8864a4b139fffff,13.752008574567077,100.49982296782494
436,ซินเวอร์,shopping,100.50023794164146,13.753434008489554,"(100.50023794164146, 13.753434008489554)",8864a4b139fffff,13.753434008489554,100.50023794164146
437,แซ่พุ้น,dining,100.50014031661767,13.753455246575529,"(100.50014031661767, 13.753455246575529)",8864a4b139fffff,13.753455246575529,100.50014031661767
438,Unnamed_work_438,work,100.50016915006636,13.753449780326068,"(100.50016915006636, 13.753449780326068)",8864a4b139fffff,13.753449780326068,100.50016915006636
439,Hong,shopping,100.50020077035263,13.753443796037509,"(100.50020077035263, 13.753443796037509)",8864a4b139fffff,13.753443796037509,100.50020077035263
440,จองหลุยส์ดาวี,shopping,100.50011368234414,13.753471377730571,"(100.50011368234414, 13.753471377730571)",8864a4b139fffff,13.753471377730571,100.50011368234414
441,ป่านิดปากแดง,dining,100.50008272121995,13.753476744677036,"(100.50008272121995, 13.753476744677036)",8864a4b139fffff,13.753476744677036,100.50008272121995
442,ยุ้ยถั่วแปบสด,work,100.50005099009655,13.753482738464823,"(100.50005099009655, 13.753482738464823)",8864a4b139fffff,13.753482738464823,100.50005099009655
443,โกหลุ่น,dining,100.50000795657373,13.75348978652861,"(100.50000795657373, 13.75348978652861)",8864a4b139fffff,13.75348978652861,100.50000795657373
444,Unnamed_home_444,home,100.50021748086893,13.753327760354331,"(100.50021748086893, 13.753327760354331)",8864a4b139fffff,13.753327760354331,100.50021748086893
445,Unnamed_home_445,home,100.50017913561886,13.753336171603378,"(100.50017913561886, 13.753336171603378)",8864a4b139fffff,13.753336171603378,100.50017913561886
446,Unnamed_home_446,home,100.50014793804408,13.75334347762855,"(100.50014793804408, 13.75334347762855)",8864a4b139fffff,13.75334347762855,100.50014793804408
447,Unnamed_home_447,home,100.5001194819583,13.753349159036148,"(100.5001194819583, 13.753349159036148)",8864a4b139fffff,13.753349159036148,100.5001194819583
448,Unnamed_home_448,home,100.50000012961726,13.753394343970449,"(100.50000012961726, 13.753394343970449)",8864a4b139fffff,13.753394343970449,100.50000012961726
449,Unnamed_home_449,home,100.50002883838968,13.753379811983578,"(100.50002883838968, 13.753379811983578)",8864a4b139fffff,13.753379811983578,100.50002883838968
450,Unnamed_home_450,home,100.50005018050156,13.753376301339568,"(100.50005018050156, 13.753376301339568)",8864a4b139fffff,13.753376301339568,100.50005018050156
451,Unnamed_home_451,home,100.5000737481436,13.75337096134232,"(100.5000737481436, 13.75337096134232)",8864a4b139fffff,13.75337096134232,100.5000737481436
452,Unnamed_home_452,home,100.500096753234,13.75336427381174,"(100.500096753234, 13.75336427381174)",8864a4b139fffff,13.75336427381174,100.500096753234
453,Unnamed_home_453,home,100.5002149895152,13.753237899046251,"(100.5002149895152, 13.753237899046251)",8864a4b139fffff,13.753237899046251,100.5002149895152
454,Unnamed_home_454,home,100.50021816026864,13.753195572029108,"(100.50021816026864, 13.753195572029108)",8864a4b139fffff,13.753195572029108,100.50021816026864
455,Unnamed_home_455,home,100.50021262395826,13.75316113190802,"(100.50021262395826, 13.75316113190802)",8864a4b139fffff,13.75316113190802,100.50021262395826
456,Unnamed_home_456,home,100.5001046741896,13.753064250587316,"(100.5001046741896, 13.753064250587316)",8864a4b139fffff,13.753064250587316,100.5001046741896
457,Unnamed_other_457,other,100.50014540799732,13.753135826949045,"(100.50014540799732, 13.753135826949045)",8864a4b139fffff,13.753135826949045,100.50014540799732
458,Unnamed_home_458,home,100.50020931893482,13.753061886018235,"(100.50020931893482, 13.753061886018235)",8864a4b139fffff,13.753061886018235,100.50020931893482
459,Unnamed_home_459,home,100.50021296469023,13.753010907164567,"(100.50021296469023, 13.753010907164567)",8864a4b139fffff,13.753010907164567,100.50021296469023
460,Unnamed_home_460,home,100.50020489190628,13.752960957969757,"(100.50020489190628, 13.752960957969757)",8864a4b139fffff,13.752960957969757,100.50020489190628
461,Unnamed_home_461,home,100.50020449670144,13.752924677605478,"(100.50020449670144, 13.752924677605478)",8864a4b139fffff,13.752924677605478,100.50020449670144
462,Unnamed_home_462,home,100.5001983383952,13.752866248881933,"(100.5001983383952, 13.752866248881933)",8864a4b139fffff,13.752866248881933,100.5001983383952
463,เอกธรรม (ล่อหงี่ไถ่ 2503),shopping,100.50020320806802,13.752768287842652,"(100.50020320806802, 13.752768287842652)",8864a4b139fffff,13.752768287842652,100.50020320806802
464,ทวีพงษ์บล๊อก,home,100.5001147045375,13.752761808464086,"(100.5001147045375, 13.752761808464086)",8864a4b139fffff,13.752761808464086,100.5001147045375
465,นายเหงี่ยน,dining,100.50008230937136,13.752757833970408,"(100.50008230937136, 13.752757833970408)",8864a4b139fffff,13.752757833970408,100.50008230937136
466,Unnamed_home_466,home,100.5000160414736,13.752748352160497,"(100.5000160414736, 13.752748352160497)",8864a4b139fffff,13.752748352160497,100.5000160414736
467,Unnamed_home_467,home,100.50004428765908,13.752851877394058,"(100.50004428765908, 13.752851877394058)",8864a4b139fffff,13.752851877394058,100.50004428765908
468,Unnamed_home_468,home,100.50004353316308,13.75293956496079,"(100.50004353316308, 13.75293956496079)",8864a4b139fffff,13.75293956496079,100.50004353316308
469,Unnamed_home_469,home,100.4999878,13.7530066,"(100.4999878, 13.7530066)",8864a4b139fffff,13.7530066,100.4999878
470,Unnamed_home_470,home,100.49998805659484,13.753154550976856,"(100.49998805659484, 13.753154550976856)",8864a4b139fffff,13.753154550976856,100.49998805659484
471,Unnamed_home_471,home,100.49998797499204,13.753105242167145,"(100.49998797499204, 13.753105242167145)",8864a4b139fffff,13.753105242167145,100.49998797499204
472,Unnamed_home_472,home,100.4999879088652,13.753055924975683,"(100.4999879088652, 13.753055924975683)",8864a4b139fffff,13.753055924975683,100.4999879088652
473,Unnamed_home_473,home,100.5000552560796,13.753189539643817,"(100.5000552560796, 13.753189539643817)",8864a4b139fffff,13.753189539643817,100.5000552560796
474,Unnamed_home_474,home,100.50005415815912,13.75322547838028,"(100.50005415815912, 13.75322547838028)",8864a4b139fffff,13.75322547838028,100.50005415815912
475,Unnamed_home_475,home,100.50005237985364,13.753273988030568,"(100.50005237985364, 13.753273988030568)",8864a4b139fffff,13.753273988030568,100.50005237985364
476,รัตนคดีทนายความ,work,100.4998266720556,13.753070579842795,"(100.4998266720556, 13.753070579842795)",8864a4b139fffff,13.753070579842795,100.4998266720556
477,Unnamed_home_477,home,100.4998287,13.752869600000002,"(100.4998287, 13.752869600000002)",8864a4b139fffff,13.752869600000002,100.4998287
478,Unnamed_home_478,home,100.49982930000004,13.752906700000004,"(100.49982930000004, 13.752906700000004)",8864a4b139fffff,13.752906700000004,100.49982930000004
479,Unnamed_home_479,home,100.49982992457063,13.752943847222545,"(100.49982992457063, 13.752943847222545)",8864a4b139fffff,13.752943847222545,100.49982992457063
480,Unnamed_home_480,home,100.49983055,13.752981,"(100.49983055, 13.752981)",8864a4b139fffff,13.752981,100.49983055
481,Unnamed_home_481,home,100.49983115,13.753018099999998,"(100.49983115, 13.753018099999998)",8864a4b139fffff,13.753018099999998,100.49983115
482,Unnamed_home_482,home,100.49971768398912,13.752972074339796,"(100.49971768398912, 13.752972074339796)",8864a4b139fffff,13.752972074339796,100.49971768398912
483,Unnamed_home_483,home,100.49932104742214,13.753034224516629,"(100.49932104742214, 13.753034224516629)",8864a4b13bfffff,13.753034224516629,100.49932104742214
484,Unnamed_home_484,home,100.49962795,13.753031950000006,"(100.49962795, 13.753031950000006)",8864a4b139fffff,13.753031950000006,100.49962795
485,Unnamed_home_485,home,100.49959385,13.753032199999994,"(100.49959385, 13.753032199999994)",8864a4b139fffff,13.753032199999994,100.49959385
486,สำนักงานกู้ศักดิ์และเพื่อนทนายความ,work,100.4995427,13.75303255,"(100.4995427, 13.75303255)",8864a4b139fffff,13.75303255,100.4995427
487,Unnamed_home_487,home,100.49949155,13.75303295,"(100.49949155, 13.75303295)",8864a4b139fffff,13.75303295,100.49949155
488,Unnamed_home_488,home,100.4994574483279,13.75303322535439,"(100.4994574483279, 13.75303322535439)",8864a4b13bfffff,13.75303322535439,100.4994574483279
489,Unnamed_home_489,home,100.49942335167208,13.75303347464561,"(100.49942335167208, 13.75303347464561)",8864a4b13bfffff,13.75303347464561,100.49942335167208
490,Unnamed_home_490,home,100.4993892483279,13.753033725354388,"(100.4993892483279, 13.753033725354388)",8864a4b13bfffff,13.753033725354388,100.4993892483279
491,Unnamed_home_491,home,100.49935515167208,13.75303397464561,"(100.49935515167208, 13.75303397464561)",8864a4b13bfffff,13.75303397464561,100.49935515167208
492,Unnamed_home_492,home,100.49925033209558,13.753019440526224,"(100.49925033209558, 13.753019440526224)",8864a4b13bfffff,13.753019440526224,100.49925033209558
493,Unnamed_home_493,home,100.49917689999998,13.753050800000002,"(100.49917689999998, 13.753050800000002)",8864a4b13bfffff,13.753050800000002,100.49917689999998
494,Unnamed_home_494,home,100.49899945,13.753047900000004,"(100.49899945, 13.753047900000004)",8864a4b13bfffff,13.753047900000004,100.49899945
495,Unnamed_home_495,home,100.4990585974366,13.753048874492398,"(100.4990585974366, 13.753048874492398)",8864a4b13bfffff,13.753048874492398,100.4990585974366
496,Unnamed_home_496,home,100.499098,13.753049499999996,"(100.499098, 13.753049499999996)",8864a4b13bfffff,13.753049499999996,100.499098
497,Unnamed_home_497,home,100.49913745,13.753050150000002,"(100.49913745, 13.753050150000002)",8864a4b13bfffff,13.753050150000002,100.49913745
498,ธรรมนิมิตประสิทธิคุณ,religion,100.49919630047668,13.753253800696609,"(100.49919630047668, 13.753253800696609)",8864a4b13bfffff,13.753253800696609,100.49919630047668
499,Unnamed_home_499,home,100.49947152444425,13.753204564634745,"(100.49947152444425, 13.753204564634745)",8864a4b13bfffff,13.753204564634745,100.49947152444425
500,Unnamed_home_500,home,100.4994402319912,13.75320811004656,"(100.4994402319912, 13.75320811004656)",8864a4b13bfffff,13.75320811004656,100.4994402319912
501,Unnamed_home_501,home,100.49940843404656,13.753211748729456,"(100.49940843404656, 13.753211748729456)",8864a4b13bfffff,13.753211748729456,100.49940843404656
502,Unnamed_home_502,home,100.4993743203148,13.75321606298496,"(100.4993743203148, 13.75321606298496)",8864a4b13bfffff,13.75321606298496,100.4993743203148
503,Unnamed_home_503,home,100.49934088397748,13.753218465380394,"(100.49934088397748, 13.753218465380394)",8864a4b13bfffff,13.753218465380394,100.49934088397748
504,Unnamed_home_504,home,100.4993084374946,13.753221895996193,"(100.4993084374946, 13.753221895996193)",8864a4b13bfffff,13.753221895996193,100.4993084374946
505,Unnamed_home_505,home,100.49946954625028,13.75332013530764,"(100.49946954625028, 13.75332013530764)",8864a4b13bfffff,13.75332013530764,100.49946954625028
506,ส.วัฒนป่าง,work,100.49953066739708,13.753429139272988,"(100.49953066739708, 13.753429139272988)",8864a4b139fffff,13.753429139272988,100.49953066739708
507,อริยไตร,shopping,100.49984867549811,13.752784596252276,"(100.49984867549811, 13.752784596252276)",8864a4b139fffff,13.752784596252276,100.49984867549811
508,Unnamed_home_508,home,100.4996713,13.7527825,"(100.4996713, 13.7527825)",8864a4b139fffff,13.7527825,100.4996713
509,Unnamed_home_509,home,100.49970377476885,13.752782266822171,"(100.49970377476885, 13.752782266822171)",8864a4b139fffff,13.752782266822171,100.49970377476885
510,มูลนิธิพระพิฆเนศ,work,100.49973625,13.752782100000005,"(100.49973625, 13.752782100000005)",8864a4b139fffff,13.752782100000005,100.49973625
511,Unnamed_home_511,home,100.49976872313562,13.752781958393308,"(100.49976872313562, 13.752781958393308)",8864a4b139fffff,13.752781958393308,100.49976872313562
512,Unnamed_home_512,home,100.4998012,13.752781750000004,"(100.4998012, 13.752781750000004)",8864a4b139fffff,13.752781750000004,100.4998012
513,Unnamed_home_513,home,100.49940602157022,13.752835260606968,"(100.49940602157022, 13.752835260606968)",8864a4b13bfffff,13.752835260606968,100.49940602157022
514,Unnamed_home_514,home,100.4995876712591,13.752882600785892,"(100.4995876712591, 13.752882600785892)",8864a4b139fffff,13.752882600785892,100.4995876712591
515,Unnamed_park_515,park,100.49947853832698,13.75283940980239,"(100.49947853832698, 13.75283940980239)",8864a4b139fffff,13.75283940980239,100.49947853832698
516,Unnamed_home_516,home,100.49923508396068,13.752871639670689,"(100.49923508396068, 13.752871639670689)",8864a4b13bfffff,13.752871639670689,100.49923508396068
517,โชคชัยโบ๊ะเกี้ย,home,100.49926849778768,13.75276962446912,"(100.49926849778768, 13.75276962446912)",8864a4b13bfffff,13.75276962446912,100.49926849778768
518,นายอ้วน,dining,100.49922105,13.7527689,"(100.49922105, 13.7527689)",8864a4b13bfffff,13.7527689,100.49922105
519,Unnamed_home_519,home,100.4991718152835,13.752801247364864,"(100.4991718152835, 13.752801247364864)",8864a4b13bfffff,13.752801247364864,100.4991718152835
520,double b hostel,other,100.49908923479956,13.75286303858701,"(100.49908923479956, 13.75286303858701)",8864a4b13bfffff,13.75286303858701,100.49908923479956
521,Unnamed_home_521,home,100.49855604722228,13.75271685855539,"(100.49855604722228, 13.75271685855539)",8864a4b13bfffff,13.75271685855539,100.49855604722228
522,เย็นเย็น,home,100.49908651376178,13.752749060910714,"(100.49908651376178, 13.752749060910714)",8864a4b13bfffff,13.752749060910714,100.49908651376178
523,Unnamed_home_523,home,100.49905336255652,13.752747060838,"(100.49905336255652, 13.752747060838)",8864a4b13bfffff,13.752747060838,100.49905336255652
524,Unnamed_home_524,home,100.49902018272016,13.75274506052941,"(100.49902018272016, 13.75274506052941)",8864a4b13bfffff,13.75274506052941,100.49902018272016
525,Unnamed_home_525,home,100.49898701040613,13.752743010331194,"(100.49898701040613, 13.752743010331194)",8864a4b13bfffff,13.752743010331194,100.49898701040613
526,Unnamed_home_526,home,100.49895388361875,13.75274103617032,"(100.49895388361875, 13.75274103617032)",8864a4b13bfffff,13.75274103617032,100.49895388361875
527,Unnamed_home_527,home,100.49892075829376,13.75273901000264,"(100.49892075829376, 13.75273901000264)",8864a4b13bfffff,13.75273901000264,100.49892075829376
528,Unnamed_home_528,home,100.49888760716794,13.752737009934718,"(100.49888760716794, 13.752737009934718)",8864a4b13bfffff,13.752737009934718,100.49888760716794
529,Unnamed_home_529,home,100.49885445605808,13.752735009867758,"(100.49885445605808, 13.752735009867758)",8864a4b13bfffff,13.752735009867758,100.49885445605808
530,Unnamed_home_530,home,100.49882127998852,13.752732986987224,"(100.49882127998852, 13.752732986987224)",8864a4b13bfffff,13.752732986987224,100.49882127998852
531,Unnamed_home_531,home,100.49878810405832,13.752730909546004,"(100.49878810405832, 13.752730909546004)",8864a4b13bfffff,13.752730909546004,100.49878810405832
532,Unnamed_home_532,home,100.49875495299186,13.752728909481664,"(100.49875495299186, 13.752728909481664)",8864a4b13bfffff,13.752728909481664,100.49875495299186
533,เกี่ยงเซ้งร้านซุบ,home,100.49872180194008,13.752726909418207,"(100.49872180194008, 13.752726909418207)",8864a4b13bfffff,13.752726909418207,100.49872180194008
534,Unnamed_home_534,home,100.49868867661444,13.75272493695556,"(100.49868867661444, 13.75272493695556)",8864a4b13bfffff,13.75272493695556,100.49868867661444
535,เฮ้งนำเซ้ง,shopping,100.49865555004378,13.75272290910269,"(100.49865555004378, 13.75272290910269)",8864a4b13bfffff,13.75272290910269,100.49865555004378
536,Unnamed_home_536,home,100.49862237263643,13.752720913370624,"(100.49862237263643, 13.752720913370624)",8864a4b13bfffff,13.752720913370624,100.49862237263643
537,Unnamed_home_537,home,100.49858919820976,13.75271885861497,"(100.49858919820976, 13.75271885861497)",8864a4b13bfffff,13.75271885861497,100.49858919820976
538,ธนาคารกรุงเทพ,public_service,100.49860385171476,13.75248178032068,"(100.49860385171476, 13.75248178032068)",8864a4b13bfffff,13.75248178032068,100.49860385171476
539,P.Gems,shopping,100.49842027943896,13.752460660363992,"(100.49842027943896, 13.752460660363992)",8864a4b13bfffff,13.752460660363992,100.49842027943896
540,Unnamed_work_540,work,100.49838828959928,13.752233404071523,"(100.49838828959928, 13.752233404071523)",8864a4b13bfffff,13.752233404071523,100.49838828959928
541,Unnamed_work_541,work,100.49839228961552,13.752261804186832,"(100.49839228961552, 13.752261804186832)",8864a4b13bfffff,13.752261804186832,100.49839228961552
542,Unnamed_work_542,work,100.49839625217224,13.752290206590573,"(100.49839625217224, 13.752290206590573)",8864a4b13bfffff,13.752290206590573,100.49839625217224
543,ศรีราชา,shopping,100.49840033972296,13.752318604532975,"(100.49840033972296, 13.752318604532975)",8864a4b13bfffff,13.752318604532975,100.49840033972296
544,สมพลพาณิชย์,shopping,100.49840431243888,13.752347002514105,"(100.49840431243888, 13.752347002514105)",8864a4b13bfffff,13.752347002514105,100.49840431243888
545,Unnamed_work_545,work,100.49840829906609,13.752375404745118,"(100.49840829906609, 13.752375404745118)",8864a4b13bfffff,13.752375404745118,100.49840829906609
546,ซามมิ้น,shopping,100.4984127211568,13.752404129878707,"(100.4984127211568, 13.752404129878707)",8864a4b13bfffff,13.752404129878707,100.4984127211568
547,Unnamed_work_547,work,100.49841601472323,13.752432628882122,"(100.49841601472323, 13.752432628882122)",8864a4b13bfffff,13.752432628882122,100.49841601472323
548,Unnamed_work_548,work,100.49981551638376,13.752541392546457,"(100.49981551638376, 13.752541392546457)",8864a4b139fffff,13.752541392546457,100.49981551638376
549,Unnamed_work_549,work,100.49973838748708,13.752546638644208,"(100.49973838748708, 13.752546638644208)",8864a4b139fffff,13.752546638644208,100.49973838748708
550,ตาชัย,dining,100.49931916643388,13.752530819733291,"(100.49931916643388, 13.752530819733291)",8864a4b13bfffff,13.752530819733291,100.49931916643388
551,Unnamed_work_551,work,100.49935333161172,13.752538790158509,"(100.49935333161172, 13.752538790158509)",8864a4b13bfffff,13.752538790158509,100.49935333161172
552,Unnamed_work_552,work,100.49938833183724,13.75253958396794,"(100.49938833183724, 13.75253958396794)",8864a4b13bfffff,13.75253958396794,100.49938833183724
553,Unnamed_work_553,work,100.49942336100716,13.752540236509404,"(100.49942336100716, 13.752540236509404)",8864a4b13bfffff,13.752540236509404,100.49942336100716
554,Unnamed_work_554,work,100.49945836379892,13.752540937992828,"(100.49945836379892, 13.752540937992828)",8864a4b139fffff,13.752540937992828,100.49945836379892
555,Unnamed_work_555,work,100.49949334144736,13.752541734031016,"(100.49949334144736, 13.752541734031016)",8864a4b139fffff,13.752541734031016,100.49949334144736
556,Unnamed_work_556,work,100.49952834477736,13.75254234083158,"(100.49952834477736, 13.75254234083158)",8864a4b139fffff,13.75254234083158,100.49952834477736
557,Unnamed_work_557,work,100.4995633477136,13.752543134022437,"(100.4995633477136, 13.752543134022437)",8864a4b139fffff,13.752543134022437,100.4995633477136
558,Unnamed_dining_558,dining,100.49959834968284,13.752543859422229,"(100.49959834968284, 13.752543859422229)",8864a4b139fffff,13.752543859422229,100.49959834968284
559,Unnamed_work_559,work,100.49963335435152,13.752544465420364,"(100.49963335435152, 13.752544465420364)",8864a4b139fffff,13.752544465420364,100.49963335435152
560,Unnamed_work_560,work,100.4996683574741,13.75254528408874,"(100.4996683574741, 13.75254528408874)",8864a4b139fffff,13.75254528408874,100.4996683574741
561,ศ.สังฆภัณฑ์,shopping,100.4997033845498,13.752545937088655,"(100.4997033845498, 13.752545937088655)",8864a4b139fffff,13.752545937088655,100.4997033845498
562,Unnamed_home_562,home,100.49949293134765,13.752198624049308,"(100.49949293134765, 13.752198624049308)",8864a4b139fffff,13.752198624049308,100.49949293134765
563,Unnamed_home_563,home,100.49952537373645,13.752199783136408,"(100.49952537373645, 13.752199783136408)",8864a4b139fffff,13.752199783136408,100.49952537373645
564,Unnamed_home_564,home,100.49959029794388,13.752201973779728,"(100.49959029794388, 13.752201973779728)",8864a4b139fffff,13.752201973779728,100.49959029794388
